country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Europe (total),,Europe,848075955,cases,152457,2020-20,38.7335589534548,1841635,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,130495,2020-21,33.3639927334103,1972130,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,125955,2020-22,30.2390367853313,2098085,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,119691,2020-23,28.9650942880464,2217776,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,124402,2020-24,28.7819738976092,2342178,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,122654,2020-25,29.1313529812315,2464832,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,117777,2020-26,28.3501729511952,2582609,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,110087,2020-27,26.8683481304455,2692696,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,108328,2020-28,25.7541790581717,2801024,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,112851,2020-29,26.0800932624012,2913875,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,123721,2020-30,27.8951429533219,3037596,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,174729,2020-31,35.1914233908448,3212325,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,199078,2020-32,44.077066186837,3411403,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,225911,2020-33,50.1121388354891,3637314,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,244754,2020-34,55.4979771829517,3882068,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,273413,2020-35,61.0991264337874,4155481,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,305673,2020-36,68.282327377151,4461154,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,353980,2020-37,77.7823019401605,4815134,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,418848,2020-38,91.1272151325172,5233982,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,476251,2020-39,105.544673766868,5710233,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,540600,2020-40,119.900935052451,6250833,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,775191,2020-41,155.150136287026,7026024,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1063217,2020-42,216.773979873065,8089241,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1495979,2020-43,301.764952173417,9585220,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1844230,2020-44,393.857293124175,11429450,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,2092934,2020-45,464.246625174039,13522384,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1916002,2020-46,472.709546399061,15438386,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1804274,2020-47,438.672500743168,17242660,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1699267,2020-48,413.116417149216,18941927,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1649175,2020-49,394.828078812823,20591102,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1692490,2020-50,394.028975859833,22283592,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1657819,2020-51,395.048224188835,23941411,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1711949,2020-52,397.342712068756,25653360,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1568131,2020-53,386.767244214582,27221491,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1884307,2021-01,407.090659703941,29105798,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1636470,2021-02,415.148782280946,30742268,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1481191,2021-03,367.615775641228,32223459,"Epidemic intelligence, national weekly data"
Europe (total),,Europe,848075955,cases,1312007,2021-04,329.357056232068,33535466,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2020-10,,3,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,6,2020-11,18.4180906579351,9,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,106,2020-12,229.202905965415,115,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,44,2020-13,306.968177632252,159,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,22,2020-14,135.065998158191,181,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2020-15,51.1613629387087,184,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,1,2020-16,8.18581807019339,185,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2020-17,6.13936355264504,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-18,4.0929090350967,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-19,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-20,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-21,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-22,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-23,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-24,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-25,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-26,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-27,0,187,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,1,2020-28,2.04645451754835,188,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2020-29,8.18581807019339,191,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,0,2020-30,6.13936355264504,191,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,34,2020-31,69.5794535966438,225,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,66,2020-32,204.645451754835,291,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,81,2020-33,300.828814079607,372,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,12,2020-34,190.320270131996,384,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,27,2020-35,79.8117261843856,411,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2020-36,59.3471810089021,413,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,10,2020-37,24.5574542105802,423,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,11,2020-38,42.9755448685153,434,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,26,2020-39,75.7188171492889,460,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,14,2020-40,81.8581807019339,474,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2020-41,34.7897267983219,477,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,8,2020-42,22.5109996930318,485,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,5,2020-43,26.6039087281285,490,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,5,2020-44,20.4645451754835,495,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2020-45,14.3251816228384,497,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,1,2020-46,6.13936355264504,498,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2020-47,6.13936355264504,500,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2020-48,8.18581807019339,502,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,8,2020-49,20.4645451754835,510,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,18,2020-50,53.207817456257,528,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,18,2020-51,73.6723626317405,546,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,36,2020-52,110.508543947611,582,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,38,2020-53,151.437634298578,620,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,26,2021-01,130.973089123094,646,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2021-02,59.3471810089021,649,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,3,2021-03,12.2787271052901,652,"Epidemic intelligence, national weekly data"
Faroes,FRO,Europe,48865,cases,2,2021-04,10.2322725877417,654,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1,2020-05,0.0181227741835283,1,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-06,0.0181227741835283,1,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-07,0,1,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,0,2020-08,0,1,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,5,2020-09,0.0906138709176412,6,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,24,2020-10,0.525560451322319,30,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,237,2020-11,4.73004406190087,267,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,359,2020-12,10.8011734133828,626,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,592,2020-13,17.2347582485354,1218,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,709,2020-14,23.5777292127703,1927,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1047,2020-15,31.8235914662756,2974,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,809,2020-16,33.6358688846284,3783,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,793,2020-17,29.0326842420123,4576,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,678,2020-18,26.6586008239701,5254,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,708,2020-19,25.1181650183702,5962,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,385,2020-20,19.8081921825964,6347,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,232,2020-21,11.1817516712369,6579,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,280,2020-22,9.27886038196646,6859,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,122,2020-23,7.28535522177836,6981,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,123,2020-24,4.44007967496442,7104,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,39,2020-25,2.93588941773158,7143,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,48,2020-26,1.57668135396696,7191,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,81,2020-27,2.33783786967514,7272,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,20,2020-28,1.83040019253635,7292,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,46,2020-29,1.19610309611286,7338,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,55,2020-30,1.83040019253635,7393,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,60,2020-31,2.08411903110575,7453,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,131,2020-32,3.4614498690539,7584,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,147,2020-33,5.03813122302085,7731,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,189,2020-34,6.08925212566549,7920,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,157,2020-35,6.27047986750077,8077,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,214,2020-36,6.72354922208898,8291,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,289,2020-37,9.11575541431471,8580,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,400,2020-38,12.486591412451,8980,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,702,2020-39,19.9712971502481,9682,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,856,2020-40,28.235282177937,10538,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1460,2020-41,41.9723450090514,11998,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1426,2020-42,52.3023262936625,13424,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1424,2020-43,51.6499064230555,14848,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1443,2020-44,51.9579935841755,16291,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1506,2020-45,53.4440610672248,17797,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1518,2020-46,54.8032691309894,19315,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,2324,2020-47,69.6276984131155,21639,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,2990,2020-48,96.3044220112691,24629,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,3002,2020-49,108.591662907701,27631,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,3179,2020-50,112.016867228388,30810,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,2352,2020-51,100.237064009095,33162,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1975,2020-52,78.4172438921267,35137,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1782,2020-53,68.0872626075156,36919,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1671,2021-01,62.577939255723,38590,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,1747,2021-02,61.9436421592996,40337,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,2243,2021-03,72.3098689922777,42580,"Epidemic intelligence, national weekly data"
Finland,FIN,Europe,5517919,cases,2902,2021-04,93.2416731742528,45482,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3,2020-04,0.00447675113455423,3,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3,2020-05,0.00895350226910846,6,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,5,2020-06,0.011938003025478,11,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,1,2020-07,0.00895350226910846,12,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,0,2020-08,0.00149225037818474,12,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,118,2020-09,0.1760855446258,130,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,996,2020-10,1.66236692129781,1126,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,4297,2020-11,7.89848125173185,5423,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,10595,2020-12,22.2225926319272,16018,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,24156,2020-13,51.857192892298,40174,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,30304,2020-14,81.2679555959412,70478,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,24925,2020-15,82.4154961367652,95403,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,17203,2020-16,62.8655239321669,112606,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,11969,2020-17,43.5319280324053,124575,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,6712,2020-18,27.8767293148692,131287,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,7776,2020-19,21.6197234791406,139063,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3348,2020-20,16.5997932069271,142411,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,2510,2020-21,8.74160271540623,144921,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,6832,2020-22,13.9406030330019,151753,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,2224,2020-23,13.513819424841,153977,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3243,2020-24,8.158132817536,157220,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3157,2020-25,9.55040242038236,160377,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,2559,2020-26,8.529703161704,162936,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,4024,2020-27,9.82348423959017,166960,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3792,2020-28,11.663428955892,170752,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,3922,2020-29,11.5112194173171,174674,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,5854,2020-30,14.5882396971341,180528,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,7391,2020-31,19.7648562590569,187919,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,10002,2020-32,25.9547108277673,197921,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,20615,2020-33,45.6882298288823,218536,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,24363,2020-34,67.1184375099934,242899,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,35044,2020-35,88.6501182168211,277943,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,46834,2020-36,122.182476465011,324777,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,56317,2020-37,153.927118760135,381094,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,72669,2020-38,192.479407280537,453763,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,84806,2020-39,234.992128304643,538569,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,80601,2020-40,246.828658304404,619170,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,115804,2020-41,293.085435527375,734974,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,162060,2020-42,414.642659083926,897034,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,241473,2020-43,602.172271860024,1138507,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,275408,2020-44,771.315867726509,1413915,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,373409,2020-45,968.197413622691,1787324,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,194503,2020-46,847.466896775654,1981827,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,158381,2020-47,526.591282455345,2140208,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,78275,2020-48,353.150005499689,2218483,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,74014,2020-49,227.253317843377,2292497,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,84355,2020-50,236.32620014274,2376852,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,96502,2020-51,269.883926647358,2473354,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,89292,2020-52,277.251166764456,2562646,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,93082,2020-53,272.147670471065,2655728,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,127528,2021-01,329.205355931336,2783256,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,127733,2021-02,380.913323785816,2910989,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,142628,2021-03,403.446304496406,3053617,"Epidemic intelligence, national weekly data"
France,FRA,Europe,67012883,cases,143497,2021-04,426.97013945811,3197114,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-02,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-03,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-04,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-05,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-06,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-07,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,0,2020-08,0,0,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,3,2020-09,0.0752035195247138,3,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,10,2020-10,0.325881917940426,13,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,17,2020-11,0.676831675722424,30,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,24,2020-12,1.02778143350442,54,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,36,2020-13,1.50407039049428,90,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,84,2020-14,3.00814078098855,174,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,83,2020-15,4.1863292535424,257,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,137,2020-16,5.51492476514568,394,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,92,2020-17,5.74053532371982,486,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,103,2020-18,4.88822876910639,589,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,46,2020-19,3.73510813639412,635,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,66,2020-20,2.80759806225598,701,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,29,2020-21,2.38144478494927,730,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,53,2020-22,2.05556286700884,783,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,25,2020-23,1.95529150764256,808,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,71,2020-24,2.40651262479084,879,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,29,2020-25,2.50678398415713,908,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,18,2020-26,1.17818847255385,926,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,27,2020-27,1.12805279287071,953,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,42,2020-28,1.72968094906842,995,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,33,2020-29,1.88008798811784,1028,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,109,2020-30,3.55963325750312,1137,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,40,2020-31,3.73510813639412,1177,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,73,2020-32,2.83266590209755,1250,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,91,2020-33,4.11112573401769,1341,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,70,2020-34,4.03592221449297,1411,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,76,2020-35,3.6599046168694,1487,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,153,2020-36,5.74053532371982,1640,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,752,2020-37,22.686395056622,2392,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,1303,2020-38,51.5144108744289,3695,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,1857,2020-39,79.2143738993652,5552,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,2566,2020-40,110.87505561927,8118,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,3676,2020-41,156.473456291088,11794,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,5683,2020-42,234.609913077265,17477,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,12826,2020-43,463.980647627642,30303,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,12276,2020-44,629.252915703122,42579,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,18101,2020-45,761.48577086741,60680,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,22155,2020-46,1009.13096066229,82835,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,25855,2020-47,1203.50699079384,108690,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,26894,2020-48,1322.30348380304,135584,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,29392,2020-49,1410.96843332268,164976,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,26087,2020-50,1390.73868657053,191063,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,18399,2020-51,1115.16792319214,209462,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,12681,2020-52,779.108462276035,222143,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,7620,2020-53,508.902216623738,229763,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,10017,2021-01,442.121491285792,239780,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,8135,2021-02,455.031428804201,247915,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,5901,2021-03,351.852200016294,253816,"Epidemic intelligence, national weekly data"
Georgia,GEO,Europe,3989175,cases,4535,2021-04,261.607976586638,258351,"Epidemic intelligence, national weekly data"
Germany,DEU,Europe,83019213,cases,0,2020-01,,0,"Epidemic intelligence, national weekly data"
